DEZE GEGEVENS MOGEN VRIJ WORDEN GEBRUIKT MITS DE VOLGENDE BRONVERMELDING WORDT GEGEVEN:
KONINKLIJK NEDERLANDS METEOROLOGISCH INSTITUUT (KNMI)

THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:
ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE

STN      = stationsnummer/stationnumber
YYYYMMDD = datum/date (YYYY=jaar/year MM=maand/month DD=dag/day)
RD       = 24-uur som van de neerslag in tiende millimeters van 08.00 voorafgaande dag- 08.00 UTC huidige dag/
           daily precipitation amount in 0.1 mm over the period 08.00 preceding day - 08.00 UTC present day
SX       = codecijfer sneeuwdek om 08.00 uur UTC/code for the snow cover at 08.00 UTC:

           codecijfer/code    sneeuwdikte/snow cover
           1                                    1 cm
           ...                                   ...
           996                                996 cm

           997 gebroken sneeuwdek/broken snow cover < 1 cm
           998 gebroken sneeuwdek/broken snow cover >=1 cm
           999 sneeuwhopen/snow dunes

5 spaties betekent een ontbrekende waarde/5 spaces represents a missing value

STN,YYYYMMDD,   RD,   SX,
 21,19420928,   37,     ,
 21,19420929,   27,     ,
 21,19420930,    1,     ,
 21,19421001,   35,     ,
 21,19421002,  134,     ,
 21,19421003,    3,     ,
 21,19421004,    0,     ,
 21,19421005,    0,     ,
 21,19421006,   30,     ,
 21,19421007,    0,     ,
 21,19421008,  105,     ,
 21,19421009,  117,     ,
 21,19421010,   80,     ,
 21,19421011,   73,     ,
 21,19421012,    0,     ,
 21,19421013,   30,     ,
 21,19421014,    0,     ,
 21,19421015,   11,     ,
 21,19421016,   25,     ,
 21,19421017,   11,     ,
 21,19421018,   30,     ,
 21,19421019,   25,     ,
 21,19421020,   15,     ,
 21,19421021,  135,     ,
 21,19421022,   57,     ,
 21,19421023,   60,     ,
 21,19421024,   70,     ,
 21,19421025,   85,     ,
 21,19421026,   13,     ,
 21,19421027,    0,     ,
 21,19421028,   24,     ,
 21,19421029,   53,     ,
 21,19421030,   17,     ,
 21,19421031,  130,     ,
 21,19421101,   31,     ,
 21,19421102,   19,     ,
 21,19421103,   25,     ,
 21,19421104,  202,     ,
 21,19421105,   18,     ,
 21,19421106,  120,     ,
 21,19421107,   50,     ,
 21,19421108,   44,     ,
 21,19421109,    1,     ,
 21,19421110,    0,     ,
 21,19421111,    0,     ,
 21,19421112,    0,     ,
 21,19421113,    0,     ,
 21,19421114,    0,     ,
 21,19421115,    3,     ,
 21,19421116,    2,     ,
 21,19421117,    0,     ,
 21,19421118,    0,     ,
 21,19421119,    0,     ,
 21,19421120,   31,     ,
 21,19421121,   17,     ,
 21,19421122,   23,     ,
 21,19421123,    9,     ,
 21,19421124,    0,     ,
 21,19421125,    0,     ,
 21,19421126,    5,     ,
 21,19421127,   20,     ,
 21,19421128,    0,     ,
 21,19421129,    9,     ,
 21,19421130,   54,     ,
 21,19421201,   23,     ,
 21,19421202,   19,     ,
 21,19421203,   13,     ,
 21,19421204,   25,     ,
 21,19421205,    0,     ,
 21,19421206,   85,     ,
 21,19421207,    0,     ,
 21,19421208,    0,     ,
 21,19421209,    9,     ,
 21,19421210,    0,     ,
 21,19421211,    0,     ,
 21,19421212,    0,     ,
 21,19421213,   56,     ,
 21,19421214,   70,     ,
 21,19421215,    0,     ,
 21,19421216,    0,     ,
 21,19421217,   24,     ,
 21,19421218,    0,     ,
 21,19421219,    0,     ,
 21,19421220,    0,     ,
 21,19421221,   49,     ,
 21,19421222,    0,     ,
 21,19421223,    0,     ,
 21,19421224,    0,     ,
 21,19421225,    0,     ,
 21,19421226,    0,     ,
 21,19421227,    0,     ,
 21,19421228,    0,     ,
 21,19421229,   34,     ,
 21,19421230,   85,     ,
 21,19421231,   65,     ,
 21,19430101,   97,     ,
 21,19430102,  128,     ,
 21,19430103,   35,     ,
 21,19430104,   47,     ,
 21,19430105,    0,     ,
 21,19430106,    0,     ,
 21,19430107,   25,     ,
 21,19430108,  110,     ,
 21,19430109,    0,     ,
 21,19430110,    0,     ,
 21,19430111,    0,     ,
 21,19430112,    0,     ,
 21,19430113,   30,     ,
 21,19430114,   38,     ,
 21,19430115,   60,     ,
 21,19430116,   16,     ,
 21,19430117,    0,     ,
 21,19430118,    0,     ,
 21,19430119,    0,     ,
 21,19430120,   10,     ,
 21,19430121,   14,     ,
 21,19430122,   50,     ,
 21,19430123,   30,     ,
 21,19430124,   20,     ,
 21,19430125,    0,     ,
 21,19430126,    0,     ,
 21,19430127,    0,     ,
 21,19430128,    0,     ,
 21,19430129,   20,     ,
 21,19430130,   51,     ,
 21,19430131,   38,     ,
 21,19430201,   79,     ,
 21,19430202,   21,     ,
 21,19430203,   10,     ,
 21,19430204,    3,     ,
 21,19430205,   18,     ,
 21,19430206,   13,     ,
 21,19430207,    4,     ,
 21,19430208,    0,     ,
 21,19430209,    0,     ,
 21,19430210,   82,     ,
 21,19430211,    4,     ,
 21,19430212,   66,     ,
 21,19430213,   18,     ,
 21,19430214,    8,     ,
 21,19430215,   45,     ,
 21,19430216,    5,     ,
 21,19430217,    1,     ,
 21,19430218,    0,     ,
 21,19430219,    0,     ,
 21,19430220,    0,     ,
 21,19430221,    0,     ,
 21,19430222,    0,     ,
 21,19430223,    0,     ,
 21,19430224,    3,     ,
 21,19430225,    2,     ,
 21,19430226,    0,     ,
 21,19430227,    0,     ,
 21,19430228,    0,     ,
 21,19430301,    0,     ,
 21,19430302,    0,     ,
 21,19430303,    0,     ,
 21,19430304,    0,     ,
 21,19430305,    0,     ,
 21,19430306,    0,     ,
 21,19430307,    0,     ,
 21,19430308,    0,     ,
 21,19430309,    0,     ,
 21,19430310,    0,     ,
 21,19430311,    0,     ,
 21,19430312,    3,     ,
 21,19430313,    0,     ,
 21,19430314,    0,     ,
 21,19430315,    0,     ,
 21,19430316,    0,     ,
 21,19430317,    0,     ,
 21,19430318,    0,     ,
 21,19430319,    3,     ,
 21,19430320,   15,     ,
 21,19430321,   56,     ,
 21,19430322,    0,     ,
 21,19430323,    0,     ,
 21,19430324,    0,     ,
 21,19430325,   27,     ,
 21,19430326,   19,     ,
 21,19430327,    5,     ,
 21,19430328,    0,     ,
 21,19430329,    3,     ,
 21,19430330,   15,     ,
 21,19430331,   10,     ,
 21,19430401,   10,     ,
 21,19430402,    0,     ,
 21,19430403,    2,     ,
 21,19430404,    0,     ,
 21,19430405,    0,     ,
 21,19430406,    0,     ,
 21,19430407,   57,     ,
 21,19430408,   52,     ,
 21,19430409,    0,     ,
 21,19430410,    0,     ,
 21,19430411,    0,     ,
 21,19430412,    0,     ,
 21,19430413,    0,     ,
 21,19430414,    0,     ,
 21,19430415,    0,     ,
 21,19430416,    0,     ,
 21,19430417,    0,     ,
 21,19430418,    0,     ,
 21,19430419,    0,     ,
 21,19430420,    0,     ,
 21,19430421,    0,     ,
 21,19430422,    0,     ,
 21,19430423,    0,     ,
 21,19430424,   17,     ,
 21,19430425,   26,     ,
 21,19430426,    0,     ,
 21,19430427,    0,     ,
 21,19430428,  106,     ,
 21,19430429,    0,     ,
 21,19430430,    0,     ,
 21,19430501,    0,     ,
 21,19430502,    0,     ,
 21,19430503,    0,     ,
 21,19430504,    0,     ,
 21,19430505,    0,     ,
 21,19430506,    0,     ,
 21,19430507,    0,     ,
 21,19430508,    0,     ,
 21,19430509,   38,     ,
 21,19430510,   40,     ,
 21,19430511,   56,     ,
 21,19430512,    0,     ,
 21,19430513,    0,     ,
 21,19430514,    0,     ,
 21,19430515,    0,     ,
 21,19430516,    0,     ,
 21,19430517,    0,     ,
 21,19430518,    0,     ,
 21,19430519,    0,     ,
 21,19430520,    0,     ,
 21,19430521,    0,     ,
 21,19430522,   15,     ,
 21,19430523,   28,     ,
 21,19430524,    0,     ,
 21,19430525,   27,     ,
 21,19430526,   15,     ,
 21,19430527,   15,     ,
 21,19430528,    0,     ,
 21,19430529,    0,     ,
 21,19430530,    0,     ,
 21,19430531,    3,     ,
 21,19430601,   23,     ,
 21,19430602,    1,     ,
 21,19430603,   16,     ,
 21,19430604,    0,     ,
 21,19430605,   15,     ,
 21,19430606,   20,     ,
 21,19430607,   53,     ,
 21,19430608,    0,     ,
 21,19430609,    0,     ,
 21,19430610,    0,     ,
 21,19430611,    0,     ,
 21,19430612,    0,     ,
 21,19430613,   54,     ,
 21,19430614,    1,     ,
 21,19430615,    4,     ,
 21,19430616,   51,     ,
 21,19430617,    3,     ,
 21,19430618,    2,     ,
 21,19430619,  202,     ,
 21,19430620,    0,     ,
 21,19430621,   48,     ,
 21,19430622,    1,     ,
 21,19430623,    0,     ,
 21,19430624,    0,     ,
 21,19430625,    0,     ,
 21,19430626,    0,     ,
 21,19430627,    0,     ,
 21,19430628,    0,     ,
 21,19430629,    0,     ,
 21,19430630,    2,     ,
 21,19430701,    0,     ,
 21,19430702,    0,     ,
 21,19430703,    0,     ,
 21,19430704,    0,     ,
 21,19430705,    0,     ,
 21,19430706,    0,     ,
 21,19430707,    0,     ,
 21,19430708,    0,     ,
 21,19430709,    1,     ,
 21,19430710,   62,     ,
 21,19430711,   46,     ,
 21,19430712,   10,     ,
 21,19430713,   14,     ,
 21,19430714,    1,     ,
 21,19430715,    0,     ,
 21,19430716,    0,     ,
 21,19430717,    0,     ,
 21,19430718,    0,     ,
 21,19430719,    0,     ,
 21,19430720,    0,     ,
 21,19430721,    0,     ,
 21,19430722,    0,     ,
 21,19430723,    0,     ,
 21,19430724,    0,     ,
 21,19430725,    0,     ,
 21,19430726,    0,     ,
 21,19430727,    0,     ,
 21,19430728,    0,     ,
 21,19430729,    0,     ,
 21,19430730,    0,     ,
 21,19430731,    0,     ,
 21,19430801,    0,     ,
 21,19430802,    1,     ,
 21,19430803,    6,     ,
 21,19430804,   65,     ,
 21,19430805,   17,     ,
 21,19430806,  150,     ,
 21,19430807,    0,     ,
 21,19430808,    1,     ,
 21,19430809,  134,     ,
 21,19430810,    3,     ,
 21,19430811,    0,     ,
 21,19430812,    0,     ,
 21,19430813,    0,     ,
 21,19430814,    6,     ,
 21,19430815,    3,     ,
 21,19430816,   17,     ,
 21,19430817,    1,     ,
 21,19430818,    0,     ,
 21,19430819,    3,     ,
 21,19430820,    0,     ,
 21,19430821,    0,     ,
 21,19430822,    1,     ,
 21,19430823,    3,     ,
 21,19430824,    0,     ,
 21,19430825,    1,     ,
 21,19430826,    0,     ,
 21,19430827,    0,     ,
 21,19430828,    6,     ,
 21,19430829,  130,     ,
 21,19430830,   26,     ,
 21,19430831,   19,     ,
 21,19430901,    0,     ,
 21,19430902,    0,     ,
 21,19430903,   20,     ,
 21,19430904,    0,     ,
 21,19430905,    0,     ,
 21,19430906,    1,     ,
 21,19430907,    1,     ,
 21,19430908,    0,     ,
 21,19430909,    0,     ,
 21,19430910,    0,     ,
 21,19430911,    0,     ,
 21,19430912,    0,     ,
 21,19430913,    0,     ,
 21,19430914,   12,     ,
 21,19430915,   18,     ,
 21,19430916,    0,     ,
 21,19430917,    1,     ,
 21,19430918,    0,     ,
 21,19430919,    0,     ,
 21,19430920,    4,     ,
 21,19430921,   21,     ,
 21,19430922,   28,     ,
 21,19430923,    0,     ,
 21,19430924,    0,     ,
 21,19430925,    7,     ,
 21,19430926,   45,     ,
 21,19430927,   90,     ,
 21,19430928,   36,     ,
 21,19430929,   86,     ,
 21,19430930,   54,     ,
 21,19431001,   82,     ,
 21,19431002,    3,     ,
 21,19431003,   47,     ,
 21,19431004,    3,     ,
 21,19431005,    0,     ,
 21,19431006,    0,     ,
 21,19431007,    6,     ,
 21,19431008,    0,     ,
 21,19431009,    0,     ,
 21,19431010,    0,     ,
 21,19431011,    0,     ,
 21,19431012,    0,     ,
 21,19431013,    0,     ,
 21,19431014,    0,     ,
 21,19431015,    0,     ,
 21,19431016,    0,     ,
 21,19431017,    0,     ,
 21,19431018,   11,     ,
 21,19431019,    0,     ,
 21,19431020,   90,     ,
 21,19431021,    6,     ,
 21,19431022,  114,     ,
 21,19431023,   91,     ,
 21,19431024,   70,     ,
 21,19431025,    1,     ,
 21,19431026,    2,     ,
 21,19431027,    0,     ,
 21,19431028,    0,     ,
 21,19431029,    1,     ,
 21,19431030,    2,     ,
 21,19431031,    0,     ,
 21,19431101,    0,     ,
 21,19431102,    0,     ,
 21,19431103,    0,     ,
 21,19431104,    0,     ,
 21,19431105,    0,     ,
 21,19431106,    0,     ,
 21,19431107,  122,     ,
 21,19431108,   90,     ,
 21,19431109,   24,     ,
 21,19431110,    1,     ,
 21,19431111,   26,     ,
 21,19431112,   35,     ,
 21,19431113,   46,     ,
 21,19431114,   86,     ,
 21,19431115,  186,     ,
 21,19431116,   46,     ,
 21,19431117,   46,     ,
 21,19431118,    0,     ,
 21,19431119,    0,     ,
 21,19431120,    0,     ,
 21,19431121,    0,     ,
 21,19431122,   13,     ,
 21,19431123,   36,     ,
 21,19431124,  120,     ,
 21,19431125,   47,     ,
 21,19431126,   38,     ,
 21,19431127,   44,     ,
 21,19431128,   34,     ,
 21,19431129,   95,     ,
 21,19431130,   95,     ,
 21,19431201,   34,     ,
 21,19431202,    4,     ,
 21,19431203,    0,     ,
 21,19431204,    0,     ,
 21,19431205,    0,     ,
 21,19431206,    0,     ,
 21,19431207,    0,     ,
 21,19431208,   35,     ,
 21,19431209,    3,     ,
 21,19431210,    0,     ,
 21,19431211,    0,     ,
 21,19431212,    0,     ,
 21,19431213,    0,     ,
 21,19431214,    0,     ,
 21,19431215,    0,     ,
 21,19431216,    0,     ,
 21,19431217,    0,     ,
 21,19431218,    0,     ,
 21,19431219,  201,     ,
 21,19431220,   98,     ,
 21,19431221,    0,     ,
 21,19431222,   28,     ,
 21,19431223,   36,     ,
 21,19431224,    1,     ,
 21,19431225,    1,     ,
 21,19431226,   10,     ,
 21,19431227,    0,     ,
 21,19431228,    3,     ,
 21,19431229,    0,     ,
 21,19431230,    9,     ,
 21,19431231,   42,     ,
 21,19440101,   43,     ,
 21,19440102,    2,     ,
 21,19440103,    8,     ,
 21,19440104,  106,     ,
 21,19440105,   16,     ,
 21,19440106,    2,     ,
 21,19440107,   16,     ,
 21,19440108,    5,     ,
 21,19440109,   33,     ,
 21,19440110,   98,     ,
 21,19440111,    0,     ,
 21,19440112,    0,     ,
 21,19440113,    2,     ,
 21,19440114,   16,     ,
 21,19440115,    1,     ,
 21,19440116,    2,     ,
 21,19440117,    2,     ,
 21,19440118,    7,     ,
 21,19440119,   13,     ,
 21,19440120,   45,     ,
 21,19440121,    0,     ,
 21,19440122,    3,     ,
 21,19440123,   40,     ,
 21,19440124,   38,     ,
 21,19440125,   80,     ,
 21,19440126,   24,     ,
 21,19440127,   10,     ,
 21,19440128,    1,     ,
 21,19440129,    0,     ,
 21,19440130,    0,     ,
 21,19440131,    0,     ,
 21,19440201,    1,     ,
 21,19440202,    6,     ,
 21,19440203,    7,     ,
 21,19440204,   42,     ,
 21,19440205,    4,     ,
 21,19440206,   20,     ,
 21,19440207,   15,     ,
 21,19440208,   34,     ,
 21,19440209,   26,     ,
 21,19440210,   15,     ,
 21,19440211,   28,     ,
 21,19440212,   24,     ,
 21,19440213,    0,     ,
 21,19440214,    0,     ,
 21,19440215,    0,     ,
 21,19440216,    0,     ,
 21,19440217,    0,     ,
 21,19440218,    1,     ,
 21,19440219,    3,     ,
 21,19440220,    0,     ,
 21,19440221,    0,     ,
 21,19440222,    0,     ,
 21,19440223,    0,     ,
 21,19440224,    0,     ,
 21,19440225,    0,     ,
 21,19440226,    0,     ,
 21,19440227,    0,     ,
 21,19440228,    0,     ,
 21,19440229,    0,     ,
 21,19440301,    5,     ,
 21,19440302,   19,     ,
 21,19440303,    0,     ,
 21,19440304,    7,     ,
 21,19440305,    2,     ,
 21,19440306,    0,     ,
 21,19440307,    0,     ,
 21,19440308,    0,     ,
 21,19440309,    0,     ,
 21,19440310,    0,     ,
 21,19440311,    0,     ,
 21,19440312,   14,     ,
 21,19440313,   15,     ,
 21,19440314,   17,     ,
 21,19440315,   20,     ,
 21,19440316,    1,     ,
 21,19440317,    0,     ,
 21,19440318,    0,     ,
 21,19440319,    7,     ,
 21,19440320,    4,     ,
 21,19440321,   33,     ,
 21,19440322,    1,     ,
 21,19440323,    0,     ,
 21,19440324,    0,     ,
 21,19440325,    0,     ,
 21,19440326,    0,     ,
 21,19440327,    0,     ,
 21,19440328,    1,     ,
 21,19440329,    0,     ,
 21,19440330,    0,     ,
 21,19440331,    0,     ,
 21,19440401,    5,     ,
 21,19440402,   19,     ,
 21,19440403,   20,     ,
 21,19440404,   48,     ,
 21,19440405,   21,     ,
 21,19440406,  164,     ,
 21,19440407,    0,     ,
 21,19440408,    0,     ,
 21,19440409,    0,     ,
 21,19440410,    0,     ,
 21,19440411,    2,     ,
 21,19440412,   40,     ,
 21,19440413,   10,     ,
 21,19440414,    2,     ,
 21,19440415,   27,     ,
 21,19440416,   56,     ,
 21,19440417,   40,     ,
 21,19440418,    2,     ,
 21,19440419,    0,     ,
 21,19440420,    0,     ,
 21,19440421,    0,     ,
 21,19440422,    0,     ,
 21,19440423,    1,     ,
 21,19440424,    1,     ,
 21,19440425,    0,     ,
 21,19440426,    0,     ,
 21,19440427,    0,     ,
 21,19440428,    1,     ,
 21,19440429,    0,     ,
 21,19440430,    4,     ,
 21,19440501,    0,     ,
 21,19440502,    0,     ,
 21,19440503,   20,     ,
 21,19440504,    0,     ,
 21,19440505,   15,     ,
 21,19440506,   53,     ,
 21,19440507,    3,     ,
 21,19440508,    0,     ,
 21,19440509,    0,     ,
 21,19440510,    0,     ,
 21,19440511,    0,     ,
 21,19440512,    0,     ,
 21,19440513,    0,     ,
 21,19440514,    1,     ,
 21,19440515,   35,     ,
 21,19440516,   55,     ,
 21,19440517,   55,     ,
 21,19440518,   32,     ,
 21,19440519,   25,     ,
 21,19440520,    0,     ,
 21,19440521,    0,     ,
 21,19440522,   25,     ,
 21,19440523,    0,     ,
 21,19440524,    0,     ,
 21,19440525,    0,     ,
 21,19440526,    8,     ,
 21,19440527,   26,     ,
 21,19440528,    0,     ,
 21,19440529,    0,     ,
 21,19440530,    0,     ,
 21,19440531,    0,     ,
 21,19440601,    0,     ,
 21,19440602,   36,     ,
 21,19440603,   22,     ,
 21,19440604,    0,     ,
 21,19440605,   29,     ,
 21,19440606,    8,     ,
 21,19440607,   13,     ,
 21,19440608,   14,     ,
 21,19440609,   56,     ,
 21,19440610,   65,     ,
 21,19440611,    1,     ,
 21,19440612,   27,     ,
 21,19440613,    0,     ,
 21,19440614,   72,     ,
 21,19440615,    3,     ,
 21,19440616,   15,     ,
 21,19440617,   24,     ,
 21,19440618,   35,     ,
 21,19440619,    0,     ,
 21,19440620,    0,     ,
 21,19440621,    0,     ,
 21,19440622,    0,     ,
 21,19440623,    0,     ,
 21,19440624,    0,     ,
 21,19440625,    0,     ,
 21,19440626,   10,     ,
 21,19440627,    3,     ,
 21,19440628,   20,     ,
 21,19440629,    3,     ,
 21,19440630,  154,     ,
 21,19440701,    0,     ,
 21,19440702,   17,     ,
 21,19440703,   23,     ,
 21,19440704,  264,     ,
 21,19440705,   26,     ,
 21,19440706,    0,     ,
 21,19440707,    0,     ,
 21,19440708,    8,     ,
 21,19440709,    0,     ,
 21,19440710,   20,     ,
 21,19440711,    1,     ,
 21,19440712,    0,     ,
 21,19440713,    0,     ,
 21,19440714,    3,     ,
 21,19440715,    1,     ,
 21,19440716,    8,     ,
 21,19440717,    0,     ,
 21,19440718,    0,     ,
 21,19440719,    0,     ,
 21,19440720,    0,     ,
 21,19440721,    0,     ,
 21,19440722,    0,     ,
 21,19440723,    0,     ,
 21,19440724,    5,     ,
 21,19440725,    0,     ,
 21,19440726,    0,     ,
 21,19440727,    0,     ,
 21,19440728,    0,     ,
 21,19440729,    0,     ,
 21,19440730,  210,     ,
 21,19440731,    8,     ,
 21,19451001,    0,     ,
 21,19451002,    0,     ,
 21,19451003,    0,     ,
 21,19451004,    0,     ,
 21,19451005,    0,     ,
 21,19451006,    0,     ,
 21,19451007,    5,     ,
 21,19451008,    0,     ,
 21,19451009,    0,     ,
 21,19451010,    0,     ,
 21,19451011,    2,     ,
 21,19451012,   31,     ,
 21,19451013,    0,     ,
 21,19451014,    1,     ,
 21,19451015,    7,     ,
 21,19451016,    2,     ,
 21,19451017,    0,     ,
 21,19451018,    0,     ,
 21,19451019,    0,     ,
 21,19451020,    0,     ,
 21,19451021,    3,     ,
 21,19451022,    8,     ,
 21,19451023,    3,     ,
 21,19451024,  130,     ,
 21,19451025,   27,     ,
 21,19451026,  280,     ,
 21,19451027,  153,     ,
 21,19451028,    2,     ,
 21,19451029,    0,     ,
 21,19451030,    0,     ,
 21,19451031,    0,     ,
 21,19451101,    2,     ,
 21,19451102,   51,     ,
 21,19451103,   35,     ,
 21,19451104,   24,     ,
 21,19451105,    0,     ,
 21,19451106,    1,     ,
 21,19451107,    3,     ,
 21,19451108,  180,     ,
 21,19451109,    7,     ,
 21,19451110,   55,     ,
 21,19451111,    0,     ,
 21,19451112,   70,     ,
 21,19451113,    4,     ,
 21,19451114,    3,     ,
 21,19451115,    7,     ,
 21,19451116,    0,     ,
 21,19451117,    0,     ,
 21,19451118,    0,     ,
 21,19451119,    0,     ,
 21,19451120,    1,     ,
 21,19451121,    0,     ,
 21,19451122,    0,     ,
 21,19451123,    0,     ,
 21,19451124,    0,     ,
 21,19451125,    0,     ,
 21,19451126,    2,     ,
 21,19451127,   90,     ,
 21,19451128,    3,     ,
 21,19451129,    7,     ,
 21,19451130,    1,     ,
 21,19451201,    0,     ,
 21,19451202,    0,     ,
 21,19451203,   23,     ,
 21,19451204,  134,     ,
 21,19451205,   16,     ,
 21,19451206,   72,     ,
 21,19451207,    3,     ,
 21,19451208,    0,     ,
 21,19451209,    0,     ,
 21,19451210,    0,     ,
 21,19451211,    8,     ,
 21,19451212,   12,     ,
 21,19451213,    4,     ,
 21,19451214,   18,     ,
 21,19451215,    5,     ,
 21,19451216,   10,     ,
 21,19451217,   21,     ,
 21,19451218,    8,     ,
 21,19451219,    4,     ,
 21,19451220,   23,     ,
 21,19451221,    0,     ,
 21,19451222,    1,     ,
 21,19451223,   24,     ,
 21,19451224,   28,     ,
 21,19451225,   37,     ,
 21,19451226,   22,     ,
 21,19451227,   45,     ,
 21,19451228,   73,     ,
 21,19451229,  110,     ,
 21,19451230,    0,     ,
 21,19451231,    0,     ,
 21,19460101,    0,     ,
 21,19460102,    0,     ,
 21,19460103,    0,     ,
 21,19460104,    0,     ,
 21,19460105,    0,     ,
 21,19460106,    4,     ,
 21,19460107,    8,     ,
 21,19460108,    0,     ,
 21,19460109,    9,     ,
 21,19460110,   50,     ,
 21,19460111,    2,     ,
 21,19460112,  135,     ,
 21,19460113,    9,     ,
 21,19460114,   18,     ,
 21,19460115,    0,     ,
 21,19460116,    0,     ,
 21,19460117,    0,     ,
 21,19460118,    0,     ,
 21,19460119,    0,     ,
 21,19460120,    0,     ,
 21,19460121,    0,     ,
 21,19460122,    0,     ,
 21,19460123,    0,     ,
 21,19460124,    0,     ,
 21,19460125,    0,     ,
 21,19460126,    0,     ,
 21,19460127,    0,     ,
 21,19460128,    8,     ,
 21,19460129,   77,     ,
 21,19460130,  100,     ,
 21,19460131,   42,     ,
 21,19460201,   54,     ,
 21,19460202,   21,     ,
 21,19460203,    9,     ,
 21,19460204,   81,     ,
 21,19460205,   19,     ,
 21,19460206,    9,     ,
 21,19460207,   34,     ,
 21,19460208,   63,     ,
 21,19460209,  379,     ,
 21,19460210,    8,     ,
 21,19460211,    7,     ,
 21,19460212,    2,     ,
 21,19460213,    0,     ,
 21,19460214,    3,     ,
 21,19460215,    0,     ,
 21,19460216,   25,     ,
 21,19460217,    0,     ,
 21,19460218,    1,     ,
 21,19460219,    0,     ,
 21,19460220,   22,     ,
 21,19460221,   39,     ,
 21,19460222,    2,     ,
 21,19460223,   96,     ,
 21,19460224,   97,     ,
 21,19460225,   27,     ,
 21,19460226,    0,     ,
 21,19460227,    0,     ,
 21,19460228,    9,     ,
 21,19460301,    2,     ,
 21,19460302,    0,     ,
 21,19460303,  114,     ,
 21,19460304,    1,     ,
 21,19460305,    0,     ,
 21,19460306,    0,     ,
 21,19460307,    0,     ,
 21,19460308,    0,     ,
 21,19460309,    0,     ,
 21,19460310,    0,     ,
 21,19460311,    1,     ,
 21,19460312,   23,     ,
 21,19460313,    0,     ,
 21,19460314,    0,     ,
 21,19460315,    0,     ,
 21,19460316,    0,     ,
 21,19460317,    0,     ,
 21,19460318,    0,     ,
 21,19460319,    0,     ,
 21,19460320,    0,     ,
 21,19460321,   17,     ,
 21,19460322,  123,     ,
 21,19460323,  105,     ,
 21,19460324,    2,     ,
 21,19460325,    0,     ,
 21,19460326,    0,     ,
 21,19460327,    0,     ,
 21,19460328,    0,     ,
 21,19460329,    0,     ,
 21,19460330,    0,     ,
 21,19460331,    0,     ,
 21,19460401,    0,     ,
 21,19460402,    0,     ,
 21,19460403,    0,     ,
 21,19460404,    0,     ,
 21,19460405,    0,     ,
 21,19460406,   55,     ,
 21,19460407,    0,     ,
 21,19460408,    0,     ,
 21,19460409,    0,     ,
 21,19460410,    0,     ,
 21,19460411,    0,     ,
 21,19460412,    0,     ,
 21,19460413,    0,     ,
 21,19460414,    0,     ,
 21,19460415,    0,     ,
 21,19460416,    0,     ,
 21,19460417,    0,     ,
 21,19460418,    0,     ,
 21,19460419,    0,     ,
 21,19460420,    0,     ,
 21,19460421,    0,     ,
 21,19460422,    0,     ,
 21,19460423,    0,     ,
 21,19460424,   46,     ,
 21,19460425,   42,     ,
 21,19460426,    0,     ,
 21,19460427,    0,     ,
 21,19460428,    0,     ,
 21,19460429,   35,     ,
 21,19460430,    0,     ,
 21,19460501,    0,     ,
 21,19460502,    0,     ,
 21,19460503,    0,     ,
 21,19460504,    0,     ,
 21,19460505,    0,     ,
 21,19460506,    0,     ,
 21,19460507,    0,     ,
 21,19460508,    0,     ,
 21,19460509,    0,     ,
 21,19460510,    0,     ,
 21,19460511,    0,     ,
 21,19460512,    0,     ,
 21,19460513,    0,     ,
 21,19460514,    0,     ,
 21,19460515,    0,     ,
 21,19460516,    4,     ,
 21,19460517,   25,     ,
 21,19460518,    7,     ,
 21,19460519,   24,     ,
 21,19460520,    4,     ,
 21,19460521,  109,     ,
 21,19460522,    0,     ,
 21,19460523,   49,     ,
 21,19460524,    0,     ,
 21,19460525,    0,     ,
 21,19460526,    0,     ,
 21,19460527,   45,     ,
 21,19460528,    0,     ,
 21,19460529,    0,     ,
 21,19460530,   33,     ,
 21,19460531,   29,     ,
 21,19460601,   26,     ,
 21,19460602,   35,     ,
 21,19460603,   13,     ,
 21,19460604,   10,     ,
 21,19460605,   21,     ,
 21,19460606,    0,     ,
 21,19460607,    1,     ,
 21,19460608,    0,     ,
 21,19460609,  174,     ,
 21,19460610,    3,     ,
 21,19460611,    3,     ,
 21,19460612,    0,     ,
 21,19460613,   24,     ,
 21,19460614,    0,     ,
 21,19460615,    0,     ,
 21,19460616,   29,     ,
 21,19460617,   48,     ,
 21,19460618,    2,     ,
 21,19460619,   40,     ,
 21,19460620,    0,     ,
 21,19460621,    0,     ,
 21,19460622,    0,     ,
 21,19460623,    0,     ,
 21,19460624,   25,     ,
 21,19460625,    1,     ,
 21,19460626,    0,     ,
 21,19460627,   31,     ,
 21,19460628,   20,     ,
 21,19460629,   40,     ,
 21,19460630,    0,     ,
 21,19460701,    0,     ,
 21,19460702,    0,     ,
 21,19460703,   60,     ,
 21,19460704,    0,     ,
 21,19460705,   34,     ,
 21,19460706,    0,     ,
 21,19460707,    0,     ,
 21,19460708,    0,     ,
 21,19460709,    0,     ,
 21,19460710,    0,     ,
 21,19460711,    0,     ,
 21,19460712,    0,     ,
 21,19460713,    0,     ,
